,algorithm,n_neighbors,p,weights,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
16,auto,5,1,uniform,0.7292307692307692,0.7209302325581395,0.7295238095238095,0.7395833333333333,0.7292307692307692,0.7209302325581395,0.729418315018315,0.7412790697674418,0.7283407867808687,0.724025974025974,0.7292307692307692,0.7209302325581395,0.7292307692307692,0.7209302325581395,0.7284878863826232,0.7171052631578947,0.7292307692307692,0.7209302325581395,0.7288811773022299,0.7163402692778458
17,auto,3,3,distance,0.7661538461538462,0.627906976744186,0.7666666666666666,0.6333333333333333,0.7661538461538462,0.627906976744186,0.7664820512820514,0.6341085271317829,0.7652922004093079,0.6298701298701299,0.7661538461538462,0.627906976744186,0.7661538461538462,0.627906976744186,0.7655122655122655,0.6260869565217391,0.7661538461538462,0.627906976744186,0.7658519258519257,0.6254802831142569
18,brute,5,3,distance,0.7661538461538462,0.6046511627906976,0.7661578187893978,0.6074561403508771,0.7661538461538462,0.6046511627906976,0.7661557156293999,0.6080171358629131,0.7656332903812628,0.606060606060606,0.7661538461538462,0.6046511627906976,0.7661538461538462,0.6046511627906976,0.7657790927021696,0.6037940379403794,0.7661538461538462,0.6046511627906976,0.7660385373994841,0.6033654755152202
19,ball_tree,10,1,distance,0.7630769230769231,0.6976744186046512,0.7631220177232447,0.7017543859649122,0.7630769230769231,0.6976744186046512,0.7635278695401395,0.7025703794369644,0.7633214583491246,0.699134199134199,0.7630769230769231,0.6976744186046512,0.7630769230769231,0.6976744186046512,0.7630410287002054,0.6970189701897019,0.7630769230769231,0.6976744186046512,0.7631217910478201,0.6966912459822273
20,ball_tree,5,2,uniform,0.7323076923076923,0.6976744186046512,0.7352247234470488,0.7214285714285715,0.7323076923076923,0.6976744186046512,0.7346661430161082,0.7232558139534884,0.7304820738270295,0.7012987012987013,0.7323076923076923,0.6976744186046512,0.7323076923076923,0.6976744186046512,0.7303058917789795,0.6916712630998345,0.7323076923076923,0.6976744186046512,0.7309493276632086,0.690670737182365
21,brute,3,2,uniform,0.7538461538461538,0.6744186046511628,0.7561764026783653,0.6898148148148149,0.7538461538461538,0.6744186046511628,0.7556648846420262,0.6912144702842377,0.7522928825892519,0.6774891774891775,0.7538461538461538,0.6744186046511628,0.7538461538461538,0.6744186046511628,0.7523809523809524,0.6699561403508771,0.7538461538461538,0.6744186046511628,0.7529084249084249,0.66906364749082
22,ball_tree,10,2,uniform,0.7046153846153846,0.7674418604651163,0.7056925996204934,0.7695652173913043,0.7046153846153846,0.7674418604651163,0.7063389286235586,0.770273003033367,0.7054119608883499,0.7683982683982684,0.7046153846153846,0.7674418604651163,0.7046153846153846,0.7674418604651163,0.7045902136039994,0.7673160173160173,0.7046153846153846,0.7674418604651163,0.7045147005698437,0.7671901741669183
23,kd_tree,3,3,uniform,0.7538461538461538,0.6744186046511628,0.7561764026783653,0.6898148148148149,0.7538461538461538,0.6744186046511628,0.7556648846420262,0.6912144702842377,0.7522928825892519,0.6774891774891775,0.7538461538461538,0.6744186046511628,0.7538461538461538,0.6744186046511628,0.7523809523809524,0.6699561403508771,0.7538461538461538,0.6744186046511628,0.7529084249084249,0.66906364749082
24,kd_tree,5,3,uniform,0.7292307692307692,0.6744186046511628,0.7317567567567568,0.6898148148148149,0.7292307692307692,0.6744186046511628,0.7312515592515593,0.6912144702842377,0.7274880618509816,0.6774891774891775,0.7292307692307692,0.6744186046511628,0.7292307692307692,0.6744186046511628,0.7273489932885906,0.6699561403508771,0.7292307692307692,0.6744186046511628,0.7279762519359835,0.66906364749082
25,ball_tree,5,2,distance,0.7630769230769231,0.627906976744186,0.7666511951728939,0.6400462962962963,0.7630769230769231,0.627906976744186,0.7659667600906866,0.6411498708010336,0.7612749185173956,0.6309523809523809,0.7630769230769231,0.627906976744186,0.7630769230769231,0.627906976744186,0.7613052145630049,0.6228070175438596,0.7630769230769231,0.627906976744186,0.7618746922996215,0.6217870257037944
