,alpha,fit_intercept,loss,penalty,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
25,0.01,False,log_loss,,23,0.7156113537117904,0.6390041493775933,0.7239512941476476,0.655813097866078,0.7156113537117904,0.6390041493775933,0.7223474594484444,0.6593953327898533,0.7098428851500124,0.6462563890040061,0.7156113537117904,0.6390041493775933,0.7156113537117904,0.6390041493775933,0.70885891001753,0.635388227110686,0.7156113537117904,0.6390041493775933,0.7110371176608398,0.6334296025494445
26,0.0001,True,log_loss,,23,0.7625545851528385,0.6887966804979253,0.7802861331448467,0.714066016504126,0.7625545851528385,0.6887966804979253,0.7773740175987139,0.7188269058965986,0.7558244557250567,0.6970921397983147,0.7625545851528385,0.6887966804979253,0.7625545851528385,0.6887966804979253,0.7551301090225945,0.6845384575108644,0.7625545851528385,0.6887966804979253,0.7572247888085567,0.6825614254097291
27,0.0001,False,perceptron,elasticnet,23,0.7308951965065502,0.6556016597510373,0.7366425288678405,0.6735467255334805,0.7308951965065502,0.6556016597510373,0.7353363169675473,0.6773710838149849,0.7261314097088399,0.662902334576599,0.7308951965065502,0.6556016597510373,0.7308951965065502,0.6556016597510373,0.7260758073199026,0.652151986783758,0.7308951965065502,0.6556016597510373,0.7278607662779203,0.6502834139264816
28,0.0001,True,log_loss,l1,23,0.7625545851528385,0.7385892116182573,0.7655672128006132,0.737941787941788,0.7625545851528385,0.7385892116182573,0.7676854666154548,0.7383847620362144,0.7649101407235813,0.7371529216742644,0.7625545851528385,0.7385892116182573,0.7625545851528385,0.7385892116182573,0.7625290424549512,0.737431906614786,0.7625545851528385,0.7385892116182573,0.7624080507281172,0.7383722169301064
29,0.001,True,squared_error,,23,0.5223799126637555,0.49377593360995853,0.5204829109062981,0.49631637475674173,0.5223799126637555,0.49377593360995853,0.5216061356311084,0.4977522762744888,0.5203911205200284,0.49633927338030115,0.5223799126637555,0.49377593360995853,0.5223799126637555,0.49377593360995853,0.5202872411069843,0.49355794405401676,0.5223799126637555,0.49377593360995853,0.521843773669872,0.49299117120856845
30,0.0001,False,log_loss,elasticnet,23,0.7494541484716157,0.6804979253112033,0.7685997594561802,0.7077267212617531,0.7494541484716157,0.6804979253112033,0.7656288887861616,0.7125756849241798,0.7422622340152276,0.6892181240502832,0.7494541484716157,0.6804979253112033,0.7494541484716157,0.6804979253112033,0.7407866032017889,0.67546912435949,0.7494541484716157,0.6804979253112033,0.7431151974533842,0.6732899772804143
31,0.0001,False,perceptron,,23,0.732532751091703,0.7136929460580913,0.744400376321275,0.7133491421397684,0.732532751091703,0.7136929460580913,0.7477174144289193,0.7135146773597016,0.7374231061931995,0.7112860892388451,0.732532751091703,0.7136929460580913,0.732532751091703,0.7136929460580913,0.7314560866922263,0.7117074946689551,0.732532751091703,0.7136929460580913,0.7306207436236667,0.7129980380718937
32,0.001,True,squared_error,elasticnet,23,0.4306768558951965,0.44398340248962653,0.4286875667495199,0.44339947636764504,0.4306768558951965,0.44398340248962653,0.4301314056455755,0.444917684284797,0.42884253988203547,0.4432587373946678,0.4306768558951965,0.44398340248962653,0.4306768558951965,0.44398340248962653,0.4287280908282321,0.4432068965517242,0.4306768558951965,0.44398340248962653,0.4303672390153984,0.4443285162398054
33,0.001,True,log_loss,l1,23,0.6965065502183406,0.6431535269709544,0.7239913463176749,0.6892483990562859,0.6965065502183406,0.6431535269709544,0.7206931707857548,0.6950661984456966,0.6869016798660981,0.6551319242989363,0.6965065502183406,0.6431535269709544,0.6965065502183406,0.6431535269709544,0.6796703213762775,0.6302625945483088,0.6965065502183406,0.6431535269709544,0.6832780846995767,0.6265385474039891
34,0.01,False,perceptron,l2,23,0.6462882096069869,0.6265560165975104,0.6674054506126834,0.6286393345216874,0.6462882096069869,0.6265560165975104,0.6709913971985564,0.628222670936852,0.6537655116716108,0.6196297831192153,0.6462882096069869,0.6265560165975104,0.6462882096069869,0.6265560165975104,0.6411127073266292,0.6165134370579916,0.6462882096069869,0.6265560165975104,0.6389954563937555,0.6198609635711645
