,criterion,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
10,friedman_mse,1.0,exponential,20.0,log2,30.0,1,2,50,True,0.7931222707423581,0.7593360995850622,0.792606839443561,0.759228650137741,0.7931222707423581,0.7593360995850622,0.7932172186131892,0.7606254929529166,0.7928099437177356,0.7599806603121978,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7926967592074248,0.7591328921974083,0.7931222707423581,0.7593360995850622,0.7931581572573524,0.7595102773459084
11,friedman_mse,2.0,exponential,5.0,0.5,,2,5,100,False,0.7914847161572053,0.7427385892116183,0.7919652468733274,0.7431119988979198,0.7914847161572053,0.7427385892116183,0.7934068390216934,0.74473010753856,0.7925931058706308,0.7437836717778699,0.7914847161572053,0.7427385892116183,0.7914847161572053,0.7427385892116183,0.7914287860129157,0.7426278076340085,0.7914847161572053,0.7427385892116183,0.7915965764457845,0.7429158397357939
12,squared_error,1.0,log_loss,20.0,0.7,30.0,2,5,200,False,0.7931222707423581,0.7510373443983402,0.7926796107241676,0.7509297520661157,0.7931222707423581,0.7510373443983402,0.7935095982582747,0.7523284523850348,0.7931862738656035,0.7516576875259013,0.7931222707423581,0.7510373443983402,0.7931222707423581,0.7510373443983402,0.792828385693054,0.7508271298593879,0.7931222707423581,0.7510373443983402,0.7932117140182331,0.7512175282888708
13,friedman_mse,0.5,log_loss,5.0,,30.0,1,2,200,True,0.7931222707423581,0.7593360995850622,0.7934944308819042,0.7586896551724138,0.7931222707423581,0.7593360995850622,0.7948900314052021,0.7596234082129061,0.7941539799601209,0.759082746235668,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7930551229682263,0.7588336783988958,0.7931222707423581,0.7593360995850622,0.7932382532613129,0.759427448891638
14,friedman_mse,2.0,log_loss,5.0,0.7,10.0,1,10,100,True,0.5627729257641921,0.5477178423236515,0.5602767785771383,0.5563757417860762,0.5627729257641921,0.5477178423236515,0.5608498735945742,0.5584993775032746,0.5576561680511236,0.5538057742782152,0.5627729257641921,0.5477178423236515,0.5627729257641921,0.5477178423236515,0.5550732639548983,0.5445814046219726,0.5627729257641921,0.5477178423236515,0.557948656331813,0.5425427201158813
15,squared_error,1.0,exponential,,0.7,,1,10,50,False,0.7931222707423581,0.7759336099585062,0.7932957498033419,0.7753103448275862,0.7931222707423581,0.7759336099585062,0.7945968427607214,0.7762106166833596,0.7939926956110347,0.7757286918082608,0.7931222707423581,0.7759336099585062,0.7931222707423581,0.7759336099585062,0.7930284737575874,0.7754658385093167,0.7931222707423581,0.7759336099585062,0.7932449283378274,0.7760186593129043
16,friedman_mse,0.5,log_loss,15.0,,,1,2,100,False,0.7931222707423581,0.7510373443983402,0.7927825464949929,0.7509297520661157,0.7931222707423581,0.7510373443983402,0.7937380209407074,0.7523284523850348,0.7934013196643852,0.7516576875259013,0.7931222707423581,0.7510373443983402,0.7931222707423581,0.7510373443983402,0.7928926536381922,0.7508271298593879,0.7931222707423581,0.7510373443983402,0.7932314329722074,0.7512175282888708
17,friedman_mse,1.0,log_loss,,log2,30.0,2,5,200,True,0.7931222707423581,0.7759336099585062,0.7939676557580384,0.7753103448275862,0.7931222707423581,0.7759336099585062,0.7955527526624389,0.7762106166833596,0.7944765486582934,0.7757286918082608,0.7931222707423581,0.7759336099585062,0.7931222707423581,0.7759336099585062,0.7930950839193118,0.7754658385093167,0.7931222707423581,0.7759336099585062,0.7932115988752244,0.7760186593129043
18,friedman_mse,0.5,exponential,15.0,0.7,30.0,1,2,200,False,0.7931222707423581,0.7759336099585062,0.7936409155937053,0.7752797347699959,0.7931222707423581,0.7759336099585062,0.7950996042381194,0.7759336099585062,0.7942615028595117,0.7752797347699959,0.7931222707423581,0.7759336099585062,0.7931222707423581,0.7759336099585062,0.7930704184887388,0.7752797347699959,0.7931222707423581,0.7759336099585062,0.793231339275833,0.7759336099585062
19,squared_error,2.0,log_loss,,sqrt,10.0,4,2,50,True,0.5278384279475983,0.5020746887966805,0.5211706700379266,0.5374460522975375,0.5278384279475983,0.5020746887966805,0.5216211942210126,0.5402670812884033,0.5100032137399929,0.520375742505871,0.5278384279475983,0.5020746887966805,0.5278384279475983,0.5020746887966805,0.4441090495923286,0.4486807991459509,0.5278384279475983,0.5020746887966805,0.4547077050803374,0.4394258582731578
20,squared_error,1.0,log_loss,15.0,,10.0,1,10,50,True,0.7931222707423581,0.7634854771784232,0.7937986492673992,0.7628019323671498,0.7931222707423581,0.7634854771784232,0.795320500948742,0.7636097580532003,0.7943690257589026,0.7630197541096837,0.7931222707423581,0.7634854771784232,0.7931222707423581,0.7634854771784232,0.7930837385515969,0.7628976301845107,0.7931222707423581,0.7634854771784232,0.793222454438337,0.763534464427916
