,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
40,entropy,,0.7,10.0,2,10,23,best,0.7259429785726935,0.7332766439909297,0.7284564480892801,0.7360761705101329,0.7259429785726935,0.7332766439909297,0.7298592853786079,0.7371065517984505,0.7276762698786574,0.7347148674107487,0.7259429785726935,0.7332766439909297,0.7259429785726935,0.7332766439909297,0.7258767112553198,0.7330990714879435,0.7259429785726935,0.7332766439909297,0.7257093070298818,0.7328922287921575
41,entropy,20.0,0.7,10.0,2,2,23,best,0.7259429785726935,0.7332766439909297,0.7284564480892801,0.7360761705101329,0.7259429785726935,0.7332766439909297,0.7298592853786079,0.7371065517984505,0.7276762698786574,0.7347148674107487,0.7259429785726935,0.7332766439909297,0.7259429785726935,0.7332766439909297,0.7258767112553198,0.7330990714879435,0.7259429785726935,0.7332766439909297,0.7257093070298818,0.7328922287921575
42,gini,15.0,0.7,30.0,2,5,23,random,0.7618912697007261,0.7647392290249433,0.7615374980513443,0.7645405129428513,0.7618912697007261,0.7647392290249433,0.7620007008366622,0.7648251603036857,0.7617058813585392,0.7646630450061389,0.7618912697007261,0.7647392290249433,0.7618912697007261,0.7647392290249433,0.761605248111179,0.7645860285541461,0.7618912697007261,0.7647392290249433,0.7619295813860335,0.7647664646641962
43,gini,5.0,0.5,30.0,1,2,23,best,0.7529661767310076,0.7553854875283447,0.7658568194501281,0.7679062305445141,0.7529661767310076,0.7553854875283447,0.7639110289539386,0.7663771997153505,0.7482389625505467,0.7519168435520494,0.7529661767310076,0.7553854875283447,0.7529661767310076,0.7553854875283447,0.7472998732268378,0.7506339061469178,0.7529661767310076,0.7553854875283447,0.7487861387391661,0.7516681312525261
44,gini,5.0,sqrt,,4,2,23,random,0.6930405525057552,0.7012471655328798,0.705454761186121,0.713252777661314,0.6930405525057552,0.7012471655328798,0.7078612211453108,0.7150153744557932,0.697324188421238,0.7045061464118831,0.6930405525057552,0.7012471655328798,0.6930405525057552,0.7012471655328798,0.6909793028805395,0.6989527134243096,0.6930405525057552,0.7012471655328798,0.6899880080694536,0.6981630643220096
45,gini,5.0,log2,10.0,2,2,23,random,0.6234460775633079,0.6261337868480725,0.6229346390751113,0.6258373636550731,0.6234460775633079,0.6261337868480725,0.6235478123544737,0.6261944188648224,0.6229924404236267,0.6258726997796961,0.6234460775633079,0.6261337868480725,0.6234460775633079,0.6261337868480725,0.6229569103875152,0.6258509532759123,0.6234460775633079,0.6261337868480725,0.6234903286745891,0.626160029138273
46,entropy,15.0,log2,,4,10,23,random,0.8003895873915353,0.7879818594104309,0.8001085150823004,0.787886783563183,0.8003895873915353,0.7879818594104309,0.8006306410302763,0.7882744004788858,0.8004378382122573,0.7881312508302811,0.8003895873915353,0.7879818594104309,0.8003895873915353,0.7879818594104309,0.8002072388781498,0.7879076334618935,0.8003895873915353,0.7879818594104309,0.8004443133228678,0.7880268448337868
47,gini,,log2,30.0,4,5,23,random,0.6867009031344077,0.6882086167800453,0.691141585915678,0.6928341302150749,0.6867009031344077,0.6882086167800453,0.6927348299158167,0.6939850795674531,0.689142630746729,0.690194272098021,0.6867009031344077,0.6882086167800453,0.6867009031344077,0.6882086167800453,0.6863144772581835,0.6875660162509467,0.6867009031344077,0.6882086167800453,0.685882039017283,0.6871402934004189
48,entropy,,,30.0,4,2,23,best,0.7566849654683903,0.7667233560090703,0.7616057133493777,0.7723719159889373,0.7566849654683903,0.7667233560090703,0.7634524508789935,0.7737975049362369,0.7591400853732302,0.7687543805870075,0.7566849654683903,0.7667233560090703,0.7566849654683903,0.7667233560090703,0.756424673293833,0.7662604697179671,0.7566849654683903,0.7667233560090703,0.7561119278749987,0.7659479477634644
49,entropy,,sqrt,,4,5,23,random,0.8098813529307597,0.7769274376417233,0.8097322504211562,0.7768795433948439,0.8098813529307597,0.7769274376417233,0.8103963254538883,0.7773026092422791,0.8101866935881674,0.7771265086186794,0.8098813529307597,0.7769274376417233,0.8098813529307597,0.7769274376417233,0.8097713409685716,0.7768650333436388,0.8098813529307597,0.7769274376417233,0.8099510217727934,0.7769771495401976
