,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
30,entropy,5.0,log2,30.0,4,10,23,best,0.7107692307692308,0.6046511627906976,0.7107286222828145,0.6074561403508771,0.7107692307692308,0.6046511627906976,0.7110940986605608,0.6080171358629131,0.7108883498825135,0.606060606060606,0.7107692307692308,0.6046511627906976,0.7107692307692308,0.6046511627906976,0.7107007575757576,0.6037940379403794,0.7107692307692308,0.6046511627906976,0.7108240093240094,0.6033654755152202
31,entropy,,sqrt,10.0,1,2,23,best,0.7415384615384616,0.6046511627906976,0.7553861788617886,0.6119909502262444,0.7415384615384616,0.6046511627906976,0.7539199499687304,0.6128064821635273,0.7380997498673539,0.6071428571428572,0.7415384615384616,0.6046511627906976,0.7415384615384616,0.6046511627906976,0.7360176375029008,0.6012002182214948,0.7415384615384616,0.6046511627906976,0.7370748165735402,0.6003374820791941
32,entropy,,0.5,30.0,2,5,23,random,0.7630769230769231,0.5581395348837209,0.767491070041932,0.5603070175438596,0.7630769230769231,0.5581395348837209,0.7667121029304599,0.5607405140758874,0.7611043735314182,0.5595238095238095,0.7630769230769231,0.5581395348837209,0.7630769230769231,0.5581395348837209,0.7610408211983767,0.5571815718157181,0.7630769230769231,0.5581395348837209,0.7616516517619406,0.5567025902817168
33,entropy,20.0,,30.0,4,5,23,random,0.7569230769230769,0.6511627906976745,0.7578895463510849,0.660633484162896,0.7569230769230769,0.6511627906976745,0.7585586405704748,0.6616857834368095,0.7576745243689835,0.6536796536796536,0.7569230769230769,0.6511627906976745,0.7569230769230769,0.6511627906976745,0.7569138712945342,0.6481178396072014,0.7569230769230769,0.6511627906976745,0.756872445966092,0.6473566018345831
34,gini,15.0,0.5,10.0,2,2,23,random,0.7353846153846154,0.6046511627906976,0.7503684598378777,0.6190476190476191,0.7353846153846154,0.6046511627906976,0.7488532396122668,0.6201550387596899,0.7317706359433033,0.6082251082251082,0.7353846153846154,0.6046511627906976,0.7353846153846154,0.6046511627906976,0.729229636518639,0.5968008825151683,0.7353846153846154,0.6046511627906976,0.7303601428409612,0.5954925024692467
35,entropy,20.0,sqrt,10.0,4,10,23,best,0.7415384615384616,0.6046511627906976,0.7553861788617886,0.6119909502262444,0.7415384615384616,0.6046511627906976,0.7539199499687304,0.6128064821635273,0.7380997498673539,0.6071428571428572,0.7415384615384616,0.6046511627906976,0.7415384615384616,0.6046511627906976,0.7360176375029008,0.6012002182214948,0.7415384615384616,0.6046511627906976,0.7370748165735402,0.6003374820791941
36,entropy,15.0,0.5,30.0,4,5,23,best,0.7630769230769231,0.627906976744186,0.7636625483210793,0.6333333333333333,0.7630769230769231,0.627906976744186,0.7642481735652357,0.6341085271317829,0.7636625483210793,0.6298701298701299,0.7630769230769231,0.627906976744186,0.7630769230769231,0.627906976744186,0.7630769230769231,0.6260869565217391,0.7630769230769231,0.627906976744186,0.7630769230769231,0.6254802831142569
37,gini,15.0,log2,10.0,1,10,23,best,0.7292307692307692,0.627906976744186,0.7340001562866296,0.6400462962962963,0.7292307692307692,0.627906976744186,0.7332470951725465,0.6411498708010336,0.7269764268930494,0.6309523809523809,0.7292307692307692,0.627906976744186,0.7292307692307692,0.627906976744186,0.7264100405601899,0.6228070175438596,0.7292307692307692,0.627906976744186,0.7271793301976206,0.6217870257037944
38,gini,15.0,0.5,30.0,2,2,23,random,0.76,0.5813953488372093,0.7608413498244007,0.5826086956521739,0.76,0.5813953488372093,0.7605802412582074,0.5830131445904954,0.7589630864852572,0.5822510822510822,0.76,0.5813953488372093,0.76,0.5813953488372093,0.7591769265845874,0.5811688311688312,0.76,0.5813953488372093,0.7595668034655723,0.5809423135004531
39,gini,15.0,0.5,10.0,2,10,23,random,0.7353846153846154,0.6046511627906976,0.7503684598378777,0.6190476190476191,0.7353846153846154,0.6046511627906976,0.7488532396122668,0.6201550387596899,0.7317706359433033,0.6082251082251082,0.7353846153846154,0.6046511627906976,0.7353846153846154,0.6046511627906976,0.729229636518639,0.5968008825151683,0.7353846153846154,0.6046511627906976,0.7303601428409612,0.5954925024692467
