,bootstrap,max_features,max_samples,n_estimators,random_state,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
50,False,0.3,0.3,20,23,False,0.8106605277138303,0.7706916099773242,0.810390700644769,0.7704837952392285,0.8106605277138303,0.7706916099773242,0.8106365825014568,0.7707232339592084,0.8102927432794542,0.7705440886079166,0.8106605277138303,0.7706916099773242,0.8106605277138303,0.7706916099773242,0.8103387451816813,0.7705109028451675,0.8106605277138303,0.7706916099773242,0.8106455868223978,0.7707043872492948
51,False,1.0,0.3,20,23,True,0.8105188595714539,0.7757936507936508,0.81021024130389,0.7756118292124661,0.8105188595714539,0.7757936507936508,0.8105634483820409,0.7759129712063034,0.8103236182197847,0.7757700746279939,0.8105188595714539,0.7757936507936508,0.8105188595714539,0.7757936507936508,0.8102619324305546,0.7756634298691778,0.8105188595714539,0.7757936507936508,0.8105361693884537,0.77582582302205
52,True,0.5,0.3,10,23,True,0.8042854613068886,0.7684240362811792,0.8041519094451922,0.7683054790832252,0.8042854613068886,0.7684240362811792,0.8042441892050809,0.7683821075160491,0.8036375378288372,0.7679676038402168,0.8042854613068886,0.7684240362811792,0.8042854613068886,0.7684240362811792,0.8038323430970146,0.7680844577396302,0.8042854613068886,0.7684240362811792,0.8042026511992624,0.7683510897796612
53,False,0.3,0.5,10,23,True,0.8133876394545777,0.780328798185941,0.8130998348775771,0.780168240641333,0.8133876394545777,0.780328798185941,0.8135841676179315,0.7804955310207263,0.8134127831378765,0.7803604634070006,0.8133876394545777,0.780328798185941,0.8133876394545777,0.780328798185941,0.813204536534412,0.78021859656769,0.8133876394545777,0.780328798185941,0.8134342437046198,0.7803664620301534
54,True,1.0,1.0,20,23,True,0.8165397556224544,0.7689909297052154,0.8162593460691481,0.7688112795583752,0.8165397556224544,0.7689909297052154,0.8165357675754742,0.7689513009963536,0.8162451443327077,0.7686543447864139,0.8165397556224544,0.7689909297052154,0.8165397556224544,0.7689909297052154,0.8162521794104929,0.7687188765444541,0.8165397556224544,0.7689909297052154,0.8165376959897815,0.7689572041067739
55,True,0.5,1.0,10,23,False,0.814945989020719,0.7689909297052154,0.8147253824290772,0.7687949747928795,0.814945989020719,0.7689909297052154,0.8149070102762418,0.7689624846372958,0.8144942653617502,0.7687054884915405,0.814945989020719,0.7689909297052154,0.814945989020719,0.7689909297052154,0.8145952840461835,0.7687452160720836,0.814945989020719,0.7689909297052154,0.8149120037666719,0.7689716999426225
56,True,0.3,1.0,5,23,True,0.8122897113511599,0.7698412698412699,0.8119911443553425,0.7697107511727281,0.8122897113511599,0.7698412698412699,0.8124478489048068,0.7700748295639235,0.8122671816429826,0.7699231268296338,0.8122897113511599,0.7698412698412699,0.8122897113511599,0.7698412698412699,0.8120915086846796,0.7697453703703704,0.8122897113511599,0.7698412698412699,0.8123312107098994,0.7698865557025281
57,False,1.0,1.0,20,23,True,0.817283513369931,0.7726757369614512,0.8174958006385288,0.7727594834193819,0.817283513369931,0.7726757369614512,0.8183842028305098,0.7732526570049736,0.8179583542683921,0.7729988256247333,0.817283513369931,0.7726757369614512,0.817283513369931,0.7726757369614512,0.8172426885687627,0.7726403729479059,0.817283513369931,0.7726757369614512,0.8173499745983731,0.772725568071447
58,False,0.5,0.5,5,23,True,0.8099876040375421,0.7712585034013606,0.8097266883248069,0.771156355455568,0.8099876040375421,0.7712585034013606,0.8102675397741963,0.7715430583932111,0.8100938752962767,0.7713842606694936,0.8099876040375421,0.7712585034013606,0.8099876040375421,0.7712585034013606,0.8098264214105098,0.7711759767792035,0.8099876040375421,0.7712585034013606,0.8100438806968587,0.7713065412858997
59,True,0.3,0.3,20,23,False,0.8085355055781831,0.7814625850340136,0.8083080996305756,0.7813484105548278,0.8085355055781831,0.7814625850340136,0.8084923167203468,0.7814259906496592,0.8080585513896095,0.7810520292310399,0.8085355055781831,0.7814625850340136,0.8085355055781831,0.7814625850340136,0.8081661094293241,0.7811608606310907,0.8085355055781831,0.7814625850340136,0.8084967473059057,0.7814050040410894
