,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,random_state,solver,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
23,tanh,0.01,32,adaptive,200,23,adam,0.740174672489083,0.7302904564315352,0.7555598628780452,0.7320014144271569,0.740174672489083,0.7302904564315352,0.7593022064861712,0.7314310950952831,0.7457286528216995,0.7265851636966432,0.740174672489083,0.7302904564315352,0.740174672489083,0.7302904564315352,0.7386484062933072,0.727114362860378,0.740174672489083,0.7302904564315352,0.7376672351674514,0.7287024096459566
24,tanh,0.001,64,constant,200,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
25,relu,0.01,32,invscaling,200,23,adam,0.7543668122270742,0.6804979253112033,0.7753497050664117,0.7137034161490683,0.7543668122270742,0.6804979253112033,0.7721704788786332,0.7190326924563801,0.7469986177333934,0.6901160381268131,0.7543668122270742,0.6804979253112033,0.7543668122270742,0.6804979253112033,0.7454974284250107,0.6740096618357487,0.7543668122270742,0.6804979253112033,0.7478314767939747,0.6715288552127809
26,identity,0.001,64,constant,200,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
27,logistic,0.001,32,invscaling,100,23,adam,0.7347161572052402,0.6721991701244814,0.7340719890516402,0.673448275862069,0.7347161572052402,0.6721991701244814,0.7346635720498442,0.675252539705251,0.7339668423272256,0.6737118386517474,0.7347161572052402,0.6721991701244814,0.7347161572052402,0.6721991701244814,0.7340158953787251,0.6721765931435852,0.7347161572052402,0.6721991701244814,0.7346863588296437,0.6723233435194098
28,identity,0.001,32,adaptive,100,23,adam,0.7483624454148472,0.7344398340248963,0.7593392247439245,0.7358583721258287,0.7483624454148472,0.7344398340248963,0.7626322585426477,0.7353599668471228,0.752995408772196,0.7309711286089239,0.7483624454148472,0.7344398340248963,0.7483624454148472,0.7344398340248963,0.7475331064011439,0.7315510999721526,0.7483624454148472,0.7344398340248963,0.7468222443893981,0.7330532416795793
29,logistic,0.01,64,adaptive,200,23,adam,0.7412663755458515,0.7136929460580913,0.7438602160189092,0.7133491421397684,0.7412663755458515,0.7136929460580913,0.7458385689220887,0.7135146773597016,0.7434360256669108,0.7112860892388451,0.7412663755458515,0.7136929460580913,0.7412663755458515,0.7136929460580913,0.7412512648881355,0.7117074946689551,0.7412663755458515,0.7136929460580913,0.7411541249456762,0.7129980380718937
30,identity,0.01,64,adaptive,100,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
31,logistic,0.001,32,invscaling,200,23,adam,0.7521834061135371,0.7302904564315352,0.7515854152551182,0.7299903567984571,0.7521834061135371,0.7302904564315352,0.7521579596940299,0.731290788541796,0.7515301105932755,0.7306257770410278,0.7521834061135371,0.7302904564315352,0.7521834061135371,0.7302904564315352,0.7515568619016895,0.7299929331058138,0.7521834061135371,0.7302904564315352,0.7521697855871926,0.7304764085101112
32,logistic,0.01,64,adaptive,100,23,adam,0.7358078602620087,0.6846473029045643,0.7373430097060174,0.6926269874771351,0.7358078602620087,0.6846473029045643,0.7368312932246812,0.6955908703183757,0.7327494441663451,0.6891145185799143,0.7358078602620087,0.6846473029045643,0.7358078602620087,0.6846473029045643,0.7332325658638965,0.6839889579020013,0.7358078602620087,0.6846473029045643,0.7345202130629527,0.6832109138080633
