,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
32,entropy,,0.5,30.0,2,5,250,23,0.7783842794759825,0.7510373443983402,0.7778780687544459,0.7536988384955752,0.7783842794759825,0.7510373443983402,0.7783247252734489,0.7560054667131789,0.7776868479184165,0.7534535156789612,0.7783842794759825,0.7510373443983402,0.7783842794759825,0.7510373443983402,0.7777740596974969,0.7510330578512396,0.7783842794759825,0.7510373443983402,0.7783461407398272,0.7509773327389322
33,entropy,20.0,,30.0,4,5,250,23,0.7789301310043668,0.7468879668049793,0.778433004285277,0.7500346068660022,0.7789301310043668,0.7468879668049793,0.778863210099874,0.7524408610303138,0.7782071392815798,0.7495165078049455,0.7789301310043668,0.7468879668049793,0.7789301310043668,0.7468879668049793,0.7783086307429601,0.7468705339463126,0.7789301310043668,0.7468879668049793,0.7788852804700385,0.7467572203649797
34,gini,15.0,0.5,10.0,2,2,250,23,0.7620087336244541,0.7344398340248963,0.7620395748821087,0.7404798437717952,0.7620087336244541,0.7344398340248963,0.7620236225074598,0.7433879966128947,0.7603039791835666,0.7381544412211631,0.7620087336244541,0.7344398340248963,0.7620087336244541,0.7344398340248963,0.7607667425422308,0.734215605183347,0.7620087336244541,0.7344398340248963,0.7616135546437467,0.7337991801918987
35,entropy,20.0,sqrt,10.0,4,10,50,23,0.7549126637554585,0.6846473029045643,0.7599557576928603,0.6940947666195191,0.7549126637554585,0.6846473029045643,0.7586808182143037,0.6972439211911706,0.7507445960782815,0.6895634756181793,0.7549126637554585,0.6846473029045643,0.7549126637554585,0.6846473029045643,0.7512266009777726,0.6837270341207349,0.7549126637554585,0.6846473029045643,0.752714249632444,0.6828067653369054
36,entropy,15.0,0.5,30.0,4,5,50,23,0.7767467248908297,0.7468879668049793,0.7763233491650069,0.7490675507666804,0.7767467248908297,0.7468879668049793,0.7766408809593739,0.7512471347283817,0.7758034051307539,0.7490675507666804,0.7767467248908297,0.7468879668049793,0.7767467248908297,0.7468879668049793,0.776010933878672,0.7468879668049793,0.7767467248908297,0.7468879668049793,0.776641611889093,0.7468879668049793
37,gini,15.0,log2,10.0,1,10,10,23,0.7281659388646288,0.7053941908713693,0.7291733027922431,0.7045077433628318,0.7281659388646288,0.7053941908713693,0.730736453714403,0.7052759978702309,0.7294974738092137,0.7043099875673435,0.7281659388646288,0.7053941908713693,0.7281659388646288,0.7053941908713693,0.7281452028148063,0.7043966485272524,0.7281659388646288,0.7053941908713693,0.7282618430950578,0.7053229378467896
38,gini,15.0,0.5,30.0,2,2,250,23,0.7816593886462883,0.7634854771784232,0.7811312782649484,0.764158743282348,0.7816593886462883,0.7634854771784232,0.7818102773266711,0.7659092351525526,0.7813999720440461,0.7648155822627435,0.7816593886462883,0.7634854771784232,0.7816593886462883,0.7634854771784232,0.7812422383981965,0.763420304830793,0.7816593886462883,0.7634854771784232,0.7817115324272997,0.7636321149605911
39,gini,15.0,0.5,10.0,2,10,100,23,0.7625545851528385,0.7427385892116183,0.7627379026044074,0.747567417292188,0.7625545851528385,0.7427385892116183,0.7626482364596182,0.7502967549029447,0.7607167476473393,0.7460284569691946,0.7625545851528385,0.7427385892116183,0.7625545851528385,0.7427385892116183,0.7612192523944143,0.7426278076340085,0.7625545851528385,0.7427385892116183,0.762096478294109,0.7423397755322233
40,entropy,,0.7,10.0,2,10,50,23,0.7609170305676856,0.6804979253112033,0.7715037071744841,0.697950102130143,0.7609170305676856,0.6804979253112033,0.7694050267898765,0.701930423159024,0.7554463335288657,0.6874222958972234,0.7609170305676856,0.6804979253112033,0.7609170305676856,0.6804979253112033,0.7555279321439017,0.6778130805423894,0.7609170305676856,0.6804979253112033,0.7573110897105949,0.6762265813608174
41,entropy,20.0,0.7,10.0,2,2,10,23,0.7543668122270742,0.7344398340248963,0.7542284180939642,0.7354218362282878,0.7543668122270742,0.7344398340248963,0.7543034510576987,0.737245554606015,0.7527510928508024,0.7359096560298384,0.7543668122270742,0.7344398340248963,0.7543668122270742,0.7344398340248963,0.7531618281115263,0.7343986775037884,0.7543668122270742,0.7344398340248963,0.7540090825677709,0.7345770224285891
42,gini,15.0,0.7,30.0,2,5,100,23,0.7816593886462883,0.7468879668049793,0.7811231769418592,0.7490675507666804,0.7816593886462883,0.7468879668049793,0.7817418827546619,0.7512471347283817,0.7812924491446553,0.7490675507666804,0.7816593886462883,0.7468879668049793,0.7816593886462883,0.7468879668049793,0.7811993904157689,0.7468879668049793,0.7816593886462883,0.7468879668049793,0.7816922456627539,0.7468879668049793
43,gini,5.0,0.5,30.0,1,2,10,23,0.7729257641921398,0.7842323651452282,0.7724064694336561,0.7837949565936337,0.7729257641921398,0.7842323651452282,0.7731602844056485,0.7849322188277793,0.7727527415352597,0.7845006216328222,0.7729257641921398,0.7842323651452282,0.7729257641921398,0.7842323651452282,0.7725342998906415,0.7839310344827586,0.7729257641921398,0.7842323651452282,0.7729978760371525,0.7843662898841035
44,gini,5.0,sqrt,,4,2,100,23,0.7685589519650655,0.7261410788381742,0.7687713279768891,0.7320756032919514,0.7685589519650655,0.7261410788381742,0.7686663068721411,0.7349329669178442,0.7667625213403089,0.7298314684348668,0.7685589519650655,0.7261410788381742,0.7685589519650655,0.7261410788381742,0.7672764227642277,0.7259098428453268,0.7685589519650655,0.7261410788381742,0.7681251553236057,0.7254804045728955
45,gini,5.0,log2,10.0,2,2,250,23,0.7407205240174672,0.7012448132780082,0.7401162790697675,0.7037126659292036,0.7407205240174672,0.7012448132780082,0.7406018330455977,0.7058514715602394,0.7397975702214135,0.7035156789611825,0.7407205240174672,0.7012448132780082,0.7407205240174672,0.7012448132780082,0.7399300602536205,0.7012396694214875,0.7407205240174672,0.7012448132780082,0.7406344339045731,0.7011727992867185
46,entropy,15.0,log2,,4,10,100,23,0.7843886462882096,0.7468879668049793,0.7845617506138114,0.7475540857103486,0.7843886462882096,0.7468879668049793,0.7858600330558243,0.7492859948643091,0.7852379422028575,0.7481696366901506,0.7843886462882096,0.7468879668049793,0.7843886462882096,0.7468879668049793,0.7842908895362719,0.7468182209592698,0.7843886462882096,0.7468879668049793,0.7845164820407435,0.7470448949578256
